"prod_id","prod_name","prod_desc","prod_img","prod_feat","prod_dim","prod_type","prod_price","prod_stock"
"836d56fd1406d1f74cee8551b3d615683862a0db96a0eb01cc4e26cde44dcd22","Porcupine, indian","a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in","http://dummyimage.com/233x129.png/5fa2dd/ffffff","[""neural-net"",""attitude-oriented"",""Triple-buffered"",""Triple-buffered""]","{""x"":""744.493"",""y"":""411.422"",""z"":""379.426"",""m"":""883.463""}",1,"8852.03","45356"
"0e2808fa91026c718e16f141e4f822e5128fb34a5ea9f0f778af8a9954676448","Mouflon","mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec","http://dummyimage.com/160x188.png/cc0000/ffffff","[""zero administration"",""strategy"",""circuit"",""responsive""]","{""m"":""275.012""}",0,"3092.64","8778"
"afcc1023e41f4eac6d472ea1805ee54f3dc33824e56306d060aa1fae1ff01fca","Black-crowned night heron","dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede","http://dummyimage.com/242x239.jpg/dddddd/000000","[""Streamlined"",""open architecture"",""Future-proofed"",""De-engineered"",""cohesive"",""asynchronous"",""5th generation""]","{""x"":""962.447"",""y"":""406.025"",""z"":""451.781"",""m"":""360.801""}",1,"4304.55","15502"
"fee8f00f9c0944bd728d2c88209f763cb1254507455ad2d0fd9b5185298799ce","Common pheasant","blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae","http://dummyimage.com/108x151.jpg/ff4444/ffffff","[""Reduced"",""homogeneous"",""Automated"",""middleware""]","{""m"":""480.865""}",0,"6256.63","25329"
"37659f2c0c2f20abe80de675adeb4c111a85f2e3d7c32554ae70901bf9499e7b","Jackal, golden","blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi","http://dummyimage.com/105x113.bmp/5fa2dd/ffffff","[""Public-key"",""Decentralized"",""solution"",""Exclusive""]","{""m"":""415.053""}",0,"6254.1","31651"
"60d9aa317294c6b6c3a0aa64bc285b414e354ccc9e33e075667a9740097ef5ea","Coqui francolin","congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit","http://dummyimage.com/147x178.bmp/cc0000/ffffff","[""Function-based"",""structure"",""Switchable"",""Cloned""]","{""m"":""204.782""}",0,"6076.19","16895"
"a86daa6ffa749d851100963cc7d5bc678d018aa34b9ec10998a2035d31d27161","Comb duck","orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien","http://dummyimage.com/116x250.png/dddddd/000000","[""system-worthy"",""Virtual"",""context-sensitive"",""Cloned"",""groupware"",""Team-oriented"",""tertiary""]","{""m"":""393.119""}",0,"8600.07","31885"
"2f7ad7bd2efef5a76aa18023088da080bf4fa1573203f941d89f24f50b7074c7","Dragon, ornate rock","convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis","http://dummyimage.com/187x160.jpg/dddddd/000000","[""Decentralized"",""Monitored"",""budgetary management"",""zero tolerance""]","{""x"":""44.235"",""y"":""680.17"",""z"":""66.444"",""m"":""341.589""}",1,"1735.87","19427"
"1afc80deec474975768b21f3124e917c539dc68539db136d3e697ae0be489fc4","Cat, kaffir","risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet","http://dummyimage.com/236x227.jpg/dddddd/000000","[""Versatile"",""Cross-group"",""Upgradable"",""interface""]","{""x"":""215.493"",""y"":""841.686"",""z"":""453.049"",""m"":""186.619""}",1,"4293.64","39886"
"516169f0f29f146091b3e106d56a9d25ef6509927a111ea553a8de631d657fc5","Wambenger, red-tailed","fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis","http://dummyimage.com/159x109.bmp/dddddd/000000","[""Versatile"",""Versatile"",""Automated"",""intermediate""]","{""x"":""582.569"",""y"":""232.906"",""z"":""491.229"",""m"":""21.287""}",1,"4132.28","13653"
"b54ef8c32ffe02c1f484efef181d346d1c0ac0fe629f1d5df934bc1aec034f5b","Griffon vulture","vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus","http://dummyimage.com/198x119.png/ff4444/ffffff","[""flexibility"",""approach""]","{""x"":""53.678"",""y"":""706.685"",""z"":""770.713"",""m"":""678.386""}",1,"3607.63","28011"
"ff9c4fe909f6b953787ba5d39971d5d1929e3c010fcb1e17e92cb68ca616070e","Yellow-brown sungazer","maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis","http://dummyimage.com/195x165.bmp/cc0000/ffffff","[""array"",""protocol"",""migration"",""standardization""]","{""x"":""362.823"",""y"":""442.097"",""z"":""662.308"",""m"":""713.862""}",1,"4226.76","48578"
"7b41e1a67614acaf67301dd75d3117eb13133c971298b3160e47f7cea4beb74a","American racer","nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa","http://dummyimage.com/174x202.jpg/dddddd/000000","[""array"",""executive"",""User-centric"",""heuristic""]","{""x"":""390.42"",""y"":""200.314"",""z"":""509.332"",""m"":""671.405""}",1,"8013.28","49602"
"6f8d8465ce3740154501eb806117f2eeacecddcdfcf27b950343d479e10383ea","Cape raven","metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum","http://dummyimage.com/230x129.jpg/ff4444/ffffff","[""matrices"",""leverage""]","{""m"":""547.169""}",0,"1149.16","3328"
"4811fea5dc04f9b07b2cdcbdefb6dc2e6b5b05442fa3abae1cf7e86f6b0bc282","Black curlew","lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue","http://dummyimage.com/221x147.png/5fa2dd/ffffff","[""Switchable"",""Horizontal"",""system-worthy"",""framework""]","{""m"":""543.865""}",0,"3403.19","48424"
"2922f6b79e766be45bdd069087607ac0e56792636afcbbd360802b44a208e208","Steenbok","quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero","http://dummyimage.com/147x208.jpg/ff4444/ffffff","[""local"",""Cross-platform""]","{""m"":""350.01""}",0,"7076.83","41144"
"182d7e7fd8ac8c265d9b20dd5485a9ae4515ca6960719dbd1ba6777b94da9dd4","Emerald green tree boa","nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl","http://dummyimage.com/147x239.jpg/cc0000/ffffff","[""firmware"",""Adaptive"",""Total"",""task-force""]","{""m"":""358.438""}",0,"3774.36","34707"
"f335ef42a9f1a9f3e46ecdebcdfdba96332612a4a2bd652eb28109197c7b81e2","Grouse, greater sage","lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh","http://dummyimage.com/207x215.jpg/5fa2dd/ffffff","[""tertiary"",""eco-centric""]","{""m"":""421.973""}",0,"6469.92","1556"
"e78125b09d42dd00ea19a6a89a2f03a2db566dfa701d72577a632ac228d8763c","Gonolek, burchell's","parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam","http://dummyimage.com/144x207.png/cc0000/ffffff","[""initiative"",""motivating"",""attitude-oriented"",""local"",""multimedia"",""Function-based"",""zero administration""]","{""m"":""482.424""}",0,"7780.96","7647"
"a13a0d92670e59c8c14969bb84606662bdf0b3959f3bf0fc739dfd64985e9ceb","White-faced whistling duck","accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra","http://dummyimage.com/227x233.bmp/ff4444/ffffff","[""real-time"",""Multi-channelled"",""real-time"",""knowledge base""]","{""m"":""663.159""}",0,"8930.88","1837"
"77d0d5a90bdea807022680a75256346addf624a3dd974dd804e2d5e1a8d35b4d","Striped dolphin","bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam","http://dummyimage.com/234x174.png/dddddd/000000","[""attitude"",""real-time"",""mobile"",""intangible""]","{""m"":""937.304""}",0,"6997.96","11955"
"193947c2ad377765a1734aa5cd8a38d6702dde13cd6caf8a6378accdccbf7b45","Raccoon, crab-eating","vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum","http://dummyimage.com/218x145.bmp/ff4444/ffffff","[""Future-proofed"",""Expanded""]","{""m"":""148.554""}",0,"4981.08","29410"
"4c7c4c0aa33158249196b4505233da67c6ee8207612d992b94e3d1cfb15463ca","Black and white colobus","mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl","http://dummyimage.com/208x114.bmp/ff4444/ffffff","[""utilisation"",""service-desk"",""dedicated"",""Persistent""]","{""m"":""918.225""}",0,"2044.47","1343"
"10888ef84fcfd3ac5af49dc5c243c530bcf0f85519f29e4e7c6a3e25a41b29db","Deer, spotted","placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare","http://dummyimage.com/149x174.bmp/ff4444/ffffff","[""Sharable"",""national"",""client-driven"",""Persevering""]","{""x"":""659.37"",""y"":""693.741"",""z"":""157.128"",""m"":""898.121""}",1,"7320.97","36055"
"a7a8aa00a9a6ed53e1a1c141851d3ee28fe57164502a71cc7ff1200696bd657c","Tortoise, burmese brown mountain","libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et","http://dummyimage.com/124x223.bmp/ff4444/ffffff","[""intangible"",""multimedia"",""maximized"",""multi-state""]","{""x"":""868.666"",""y"":""757.512"",""z"":""504.642"",""m"":""473.06""}",1,"6675.55","41644"
"a0f401865e993004df6d4e2afed073e1d2c6769e485b3f6d2db8d71fa3fc36be","Long-finned pilot whale","pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis","http://dummyimage.com/236x103.bmp/dddddd/000000","[""Customer-focused"",""clear-thinking""]","{""m"":""530.667""}",0,"9889.96","16652"
"24ec332d5e92d4cc0b57d17c5adf92ad4b7bbbb177befcc5a0c48cbdff46a18d","Ibis, glossy","molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est","http://dummyimage.com/132x195.bmp/5fa2dd/ffffff","[""parallelism"",""web-enabled""]","{""x"":""964.41"",""y"":""650.7"",""z"":""166.552"",""m"":""237.276""}",1,"9401.35","9096"
"4c023903631e5ebbc821e25424d8374dbdc706dce6e41d07b713b78cd53a1af2","Denham's bustard","neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut","http://dummyimage.com/104x101.jpg/5fa2dd/ffffff","[""dedicated"",""Sharable"",""fresh-thinking"",""stable"",""Grass-roots"",""Customer-focused"",""Mandatory""]","{""m"":""116.063""}",0,"7637.87","38213"
"e6e99c56f8bfe8c13b5cf470af75adac4bd8e460a2188e6247ca9cadffb23d7f","Sheathbill, snowy","morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse","http://dummyimage.com/223x203.bmp/ff4444/ffffff","[""next generation"",""capability"",""access"",""Ameliorated""]","{""m"":""764.163""}",0,"8112.7","42230"
"4cf8ad4c860366fe15968c2088e17242bed228bee5b200ea2110bcdd05b563e7","White-throated monitor","pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc","http://dummyimage.com/237x226.png/ff4444/ffffff","[""orchestration"",""Multi-tiered"",""Advanced"",""migration""]","{""m"":""823.774""}",0,"4029.96","34269"
"71a25ac5f6e73d4091555caf2e44889daea7309e679cf49e4e240a6a75481c75","Lesser double-collared sunbird","sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus","http://dummyimage.com/173x103.jpg/5fa2dd/ffffff","[""Graphical User Interface"",""even-keeled"",""zero administration"",""didactic""]","{""x"":""237.902"",""y"":""448.833"",""z"":""849.535"",""m"":""152.379""}",1,"7977.03","18080"
"e3a754a7511446dbca719774f055ef18beb9918ef7d10ad8e6eb74256dd19e2a","Cliffchat, mocking","sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien","http://dummyimage.com/114x106.bmp/cc0000/ffffff","[""customer loyalty"",""eco-centric"",""Reverse-engineered"",""application""]","{""x"":""97.819"",""y"":""512.423"",""z"":""426.756"",""m"":""981.089""}",1,"134.54","10423"
"eb3c7e187afab303ba1c12f98f074a8092cbdaab2771cb2d973eaca6cfde8a66","Thrasher, curve-billed","sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus","http://dummyimage.com/133x163.bmp/dddddd/000000","[""capability"",""analyzing"",""attitude-oriented"",""encryption""]","{""x"":""773.055"",""y"":""143.456"",""z"":""95.744"",""m"":""706.231""}",1,"2453.65","48194"
"bdebe4fdb9bb8c7927963338b332991b9dfe37b9773b835b4584a323fab28a12","Gray rhea","hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante","http://dummyimage.com/210x204.bmp/5fa2dd/ffffff","[""non-volatile"",""methodical"",""protocol"",""fault-tolerant""]","{""m"":""923.639""}",0,"7533.52","25889"
"fe007844aae39cf564a920c5eecb78d31a3f7a6b7acf9e0157342a3eaa5522b2","Burrowing owl","orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi","http://dummyimage.com/199x147.jpg/ff4444/ffffff","[""directional"",""6th generation"",""open system"",""Sharable""]","{""m"":""216.317""}",0,"5324.6","40813"
"c84791499f5b73c3394ac15628bae64f93515c012dcfd6f4683eb8cf48f04710","Mockingbird, galapagos","justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque","http://dummyimage.com/163x131.jpg/cc0000/ffffff","[""frame"",""uniform"",""Ameliorated"",""interactive"",""model"",""Diverse"",""Pre-emptive""]","{""x"":""596.4"",""y"":""626.119"",""z"":""258.529"",""m"":""155.273""}",1,"6147.85","17574"
"28033f8a3e87313198dafacc2bbb0e60855289b68e8741281a60d79204eafc49","Badger, american","morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce","http://dummyimage.com/116x177.bmp/dddddd/000000","[""workforce"",""upward-trending"",""system-worthy"",""Seamless"",""Persevering"",""framework"",""Inverse""]","{""x"":""727.757"",""y"":""786.874"",""z"":""328.611"",""m"":""127.959""}",1,"2541.68","40034"
"35aa629855ca42a29cabb86b5ca5da8b633f8403a26e5aa1333b3b69377f8b7e","Dove, rock","quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis","http://dummyimage.com/136x210.png/cc0000/ffffff","[""capability"",""leading edge"",""Exclusive"",""Monitored"",""intermediate"",""encompassing"",""static""]","{""x"":""107.227"",""y"":""767.074"",""z"":""1.724"",""m"":""420.573""}",1,"6761.88","22630"
"c4beb29a78e07e875f9c4616f0b5ae8c683531fae78f4bece90da1a9be0211e9","Black-throated cardinal","sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin","http://dummyimage.com/135x187.bmp/cc0000/ffffff","[""local"",""Seamless""]","{""x"":""684.933"",""y"":""342.656"",""z"":""429.88"",""m"":""810.709""}",1,"7124.9","30956"
"dc1d9be788861b0b3a61872a7be7c31be13731996164aaf6efd11615cfbb0df5","Madagascar fruit bat","amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus","http://dummyimage.com/173x136.jpg/ff4444/ffffff","[""next generation"",""Automated"",""support"",""middleware""]","{""m"":""461.451""}",0,"6494.62","26855"
"572b277e4ac993bacf626095afefb031114a2205e9dbbdf5bac2b7bb318edb63","Cat, native","quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur","http://dummyimage.com/162x226.bmp/cc0000/ffffff","[""monitoring"",""Down-sized""]","{""m"":""513.351""}",0,"6314.21","44995"
"2cb773b1533196d771e8aed59a2a3d435fea54f17af01a4ce41df8725945bce2","Golden eagle","a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel","http://dummyimage.com/241x111.bmp/cc0000/ffffff","[""systematic"",""data-warehouse"",""Phased"",""Ergonomic""]","{""m"":""634.995""}",0,"9119.71","39510"
"dd2eb5fe705e25c9479c2b96cca0a639a2ee36924c8d3cef4fa422f7d981934b","Robin, white-throated","morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim","http://dummyimage.com/111x241.jpg/5fa2dd/ffffff","[""benchmark"",""data-warehouse"",""Persistent"",""regional"",""scalable"",""Inverse"",""even-keeled""]","{""m"":""931.124""}",0,"7308.52","31703"
"9ea74ace070c69ff4b67e9f8e3962ea6918a6195eb38d27c32afe3a0395299e1","Gray duiker","eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio","http://dummyimage.com/135x106.png/dddddd/000000","[""local"",""Optimized"",""Grass-roots"",""upward-trending""]","{""x"":""455.713"",""y"":""841.592"",""z"":""448.533"",""m"":""357.283""}",1,"6824.52","6032"
"c69adcbd2c858395af1101a3a8f0ed7fe262e7852a87f95dad183e1ac3a2b460","Little grebe","sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit","http://dummyimage.com/202x147.jpg/ff4444/ffffff","[""user-facing"",""real-time"",""real-time"",""grid-enabled"",""Monitored"",""content-based"",""Cross-group""]","{""m"":""130.574""}",0,"2520.65","41179"
"0b7108b127e0eb4875667945b28ac5470ac3a27a9fcf1d9815bf204ed2436984","Fox, pampa gray","phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a","http://dummyimage.com/144x250.jpg/ff4444/ffffff","[""even-keeled"",""zero defect""]","{""m"":""103.417""}",0,"2174.76","39423"
"a43b82ef648f8128d44799158cf636248333e7ad5d7bfbed363567b2235407e5","Springhare","at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus","http://dummyimage.com/200x100.bmp/5fa2dd/ffffff","[""application"",""optimizing"",""fresh-thinking"",""flexibility""]","{""m"":""666.304""}",0,"9027.59","1857"
"da96c7b549dd63bf7805adf23676f40fbe8c27c81db89a2c7a43d8dd1b4eb689","African skink","bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl","http://dummyimage.com/107x195.jpg/5fa2dd/ffffff","[""interface"",""Virtual""]","{""m"":""938.302""}",0,"7875.99","47416"
"1d1fe087cdceb176bfea8a6a182f9e5a603eb8ac8a7b96731510c8ceb6eb6b66","Blackbird, red-winged","eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices","http://dummyimage.com/111x159.jpg/ff4444/ffffff","[""Profound"",""support"",""approach"",""optimizing"",""background"",""fault-tolerant"",""local area network""]","{""m"":""858.792""}",0,"5703.34","7051"
"fb9c639bbb84c1823a105c080b60b9bcd10c87e3264059ec6cbcec4357e38975","Netted rock dragon","aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia","http://dummyimage.com/154x237.bmp/dddddd/000000","[""Visionary"",""Object-based"",""matrices"",""Automated""]","{""x"":""379.896"",""y"":""249.582"",""z"":""515.813"",""m"":""797.024""}",1,"1021.76","2351"
"c2cc8663d4def664bd9488e5af71d7dd30cc9f7f700db2366afe7c43091dda19","Teal, hottentot","amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis","http://dummyimage.com/234x160.png/5fa2dd/ffffff","[""bandwidth-monitored"",""multi-tasking""]","{""m"":""756.139""}",0,"4455.76","15271"
"5ecd45ddaf446812b78c5c5230e83bb61f2354bb0c8333e6ffc8963bc7b5dc75","Flightless cormorant","vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id","http://dummyimage.com/197x109.bmp/dddddd/000000","[""maximized"",""Total"",""Stand-alone"",""synergy"",""neutral"",""Networked"",""fresh-thinking""]","{""m"":""738.422""}",0,"2581.83","26712"
"25a8883056b9101f894873edc16ce3d931b0662c1464b07eb70d2ec4b9914787","Gull, lava","neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras","http://dummyimage.com/170x179.png/5fa2dd/ffffff","[""Horizontal"",""monitoring"",""directional"",""Front-line"",""functionalities"",""optimal"",""Customizable""]","{""m"":""975.345""}",0,"4715.24","222"
"3634d4ce1e809d65730ce6e3c3a7732e713c0a59503fdc72da4a1fe302d41874","Squirrel, nelson ground","pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis","http://dummyimage.com/151x134.png/5fa2dd/ffffff","[""contingency"",""upward-trending"",""Configurable"",""encoding""]","{""m"":""388.605""}",0,"6992.58","5785"
"1527ac3a9494321e6a27fddd01e3453f55d330333e22e8c7a43be89c7181cd43","Cat, civet","eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet","http://dummyimage.com/170x165.png/cc0000/ffffff","[""system-worthy"",""benchmark"",""neural-net"",""toolset""]","{""x"":""192.801"",""y"":""928.488"",""z"":""852.373"",""m"":""325.88""}",1,"3546.1","10703"
"f62ee6b482762fdf70c87c5539e20fba0e6e0cf4df3da6e0847e2f1c67a2d182","Otter, brazilian","suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor","http://dummyimage.com/132x216.bmp/dddddd/000000","[""Business-focused"",""Focused"",""Pre-emptive"",""radical"",""Public-key"",""tertiary"",""info-mediaries""]","{""m"":""148.875""}",0,"3688.22","19857"
"a03e21ab56633b57b75a023bfd1d6483f7a678e7fdb66cb15c0a5374ebe2fbba","Sportive lemur","vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc","http://dummyimage.com/160x182.png/dddddd/000000","[""open architecture"",""client-server""]","{""x"":""120.653"",""y"":""274.472"",""z"":""282.545"",""m"":""727.035""}",1,"4961.05","8612"
"1d20cf7fe68ce8e192c360d2ebfd73dabe2e23f2e3e7404ebeab954f1d9876f5","Neotropic cormorant","posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat","http://dummyimage.com/114x209.png/dddddd/000000","[""open system"",""6th generation"",""orchestration"",""Extended"",""Re-contextualized"",""Implemented"",""Balanced""]","{""m"":""837.984""}",0,"7313.31","33170"
